Date,Close,Capital Gains
1993-04-08 00:00:00-04:00,24.918277740478516,0.0
1993-04-12 00:00:00-04:00,25.269981384277344,0.0
1993-04-13 00:00:00-04:00,25.322744369506836,0.0
1993-04-14 00:00:00-04:00,25.287567138671875,0.0
1993-04-15 00:00:00-04:00,25.287567138671875,0.0
1993-04-16 00:00:00-04:00,25.287567138671875,0.0
1993-04-19 00:00:00-04:00,25.182056427001953,0.0
1993-04-20 00:00:00-04:00,25.0589656829834,0.0
1993-04-21 00:00:00-04:00,25.041383743286133,0.0
1993-04-22 00:00:00-04:00,24.724851608276367,0.0
1993-04-23 00:00:00-04:00,24.619340896606445,0.0
1993-04-26 00:00:00-04:00,24.425901412963867,0.0
1993-04-27 00:00:00-04:00,24.689674377441406,0.0
1993-04-28 00:00:00-04:00,24.636932373046875,0.0
1993-04-29 00:00:00-04:00,24.74244499206543,0.0
1993-04-30 00:00:00-04:00,24.777599334716797,0.0
1993-05-03 00:00:00-04:00,24.935871124267578,0.0
1993-05-04 00:00:00-04:00,25.0237979888916,0.0
1993-05-05 00:00:00-04:00,25.09413719177246,0.0
1993-05-06 00:00:00-04:00,25.006206512451172,0.0
1993-05-07 00:00:00-04:00,24.95345687866211,0.0
1993-05-10 00:00:00-04:00,25.006206512451172,0.0
1993-05-11 00:00:00-04:00,25.111719131469727,0.0
1993-05-12 00:00:00-04:00,25.076549530029297,0.0
1993-05-13 00:00:00-04:00,24.777599334716797,0.0
1993-05-14 00:00:00-04:00,24.7600154876709,0.0
1993-05-17 00:00:00-04:00,24.847949981689453,0.0
1993-05-18 00:00:00-04:00,24.830352783203125,0.0
1993-05-19 00:00:00-04:00,25.340330123901367,0.0
1993-05-20 00:00:00-04:00,25.410676956176758,0.0
1993-05-21 00:00:00-04:00,25.182056427001953,0.0
1993-05-24 00:00:00-04:00,25.287567138671875,0.0
1993-05-25 00:00:00-04:00,25.340330123901367,0.0
1993-05-26 00:00:00-04:00,25.65685272216797,0.0
1993-05-27 00:00:00-04:00,25.568946838378906,0.0
1993-05-28 00:00:00-04:00,25.44584846496582,0.0
1993-06-01 00:00:00-04:00,25.692035675048828,0.0
1993-06-02 00:00:00-04:00,25.65685272216797,0.0
1993-06-03 00:00:00-04:00,25.568946838378906,0.0
1993-06-04 00:00:00-04:00,25.48101806640625,0.0
1993-06-07 00:00:00-04:00,25.393085479736328,0.0
1993-06-08 00:00:00-04:00,25.164487838745117,0.0
1993-06-09 00:00:00-04:00,25.252384185791016,0.0
1993-06-10 00:00:00-04:00,25.269981384277344,0.0
1993-06-11 00:00:00-04:00,25.37551498413086,0.0
1993-06-14 00:00:00-04:00,25.340330123901367,0.0
1993-06-15 00:00:00-04:00,25.287567138671875,0.0
1993-06-16 00:00:00-04:00,25.340330123901367,0.0
1993-06-17 00:00:00-04:00,25.428251266479492,0.0
1993-06-18 00:00:00-04:00,25.218854904174805,0.0
1993-06-21 00:00:00-04:00,25.271995544433594,0.0
1993-06-22 00:00:00-04:00,25.289695739746094,0.0
1993-06-23 00:00:00-04:00,25.059459686279297,0.0
1993-06-24 00:00:00-04:00,25.395957946777344,0.0
1993-06-25 00:00:00-04:00,25.37824249267578,0.0
1993-06-28 00:00:00-04:00,25.661617279052734,0.0
1993-06-29 00:00:00-04:00,25.53763198852539,0.0
1993-06-30 00:00:00-04:00,25.53763198852539,0.0
1993-07-01 00:00:00-04:00,25.46678352355957,0.0
1993-07-02 00:00:00-04:00,25.325119018554688,0.0
1993-07-06 00:00:00-04:00,25.059459686279297,0.0
1993-07-07 00:00:00-04:00,25.130313873291016,0.0
1993-07-08 00:00:00-04:00,25.41366958618164,0.0
1993-07-09 00:00:00-04:00,25.484495162963867,0.0
1993-07-12 00:00:00-04:00,25.46678352355957,0.0
1993-07-13 00:00:00-04:00,25.449081420898438,0.0
1993-07-14 00:00:00-04:00,25.53763198852539,0.0
1993-07-15 00:00:00-04:00,25.431367874145508,0.0
1993-07-16 00:00:00-04:00,25.360530853271484,0.0
1993-07-19 00:00:00-04:00,25.34282112121582,0.0
1993-07-20 00:00:00-04:00,25.41366958618164,0.0
1993-07-21 00:00:00-04:00,25.395957946777344,0.0
1993-07-22 00:00:00-04:00,25.218854904174805,0.0
1993-07-23 00:00:00-04:00,25.34282112121582,0.0
1993-07-26 00:00:00-04:00,25.484495162963867,0.0
1993-07-27 00:00:00-04:00,25.46678352355957,0.0
1993-07-28 00:00:00-04:00,25.41366958618164,0.0
1993-07-29 00:00:00-04:00,25.555349349975586,0.0
1993-07-30 00:00:00-04:00,25.41366958618164,0.0
1993-08-02 00:00:00-04:00,25.484495162963867,0.0
1993-08-03 00:00:00-04:00,25.502206802368164,0.0
1993-08-04 00:00:00-04:00,25.502206802368164,0.0
1993-08-05 00:00:00-04:00,25.449081420898438,0.0
1993-08-06 00:00:00-04:00,25.484495162963867,0.0
1993-08-09 00:00:00-04:00,25.626195907592773,0.0
1993-08-10 00:00:00-04:00,25.60846519470215,0.0
1993-08-11 00:00:00-04:00,25.60846519470215,0.0
1993-08-12 00:00:00-04:00,25.53763198852539,0.0
1993-08-13 00:00:00-04:00,25.57305145263672,0.0
1993-08-16 00:00:00-04:00,25.714725494384766,0.0
1993-08-17 00:00:00-04:00,25.803279876708984,0.0
1993-08-18 00:00:00-04:00,25.944963455200195,0.0
1993-08-19 00:00:00-04:00,25.944963455200195,0.0
1993-08-20 00:00:00-04:00,25.96265983581543,0.0
1993-08-23 00:00:00-04:00,25.9095401763916,0.0
1993-08-24 00:00:00-04:00,26.192903518676758,0.0
1993-08-25 00:00:00-04:00,26.210607528686523,0.0
1993-08-26 00:00:00-04:00,26.22831916809082,0.0
1993-08-27 00:00:00-04:00,26.210607528686523,0.0
1993-08-30 00:00:00-04:00,26.31686782836914,0.0
1993-08-31 00:00:00-04:00,26.3877010345459,0.0
1993-09-01 00:00:00-04:00,26.3522891998291,0.0
1993-09-02 00:00:00-04:00,26.263723373413086,0.0
1993-09-03 00:00:00-04:00,26.281452178955078,0.0
1993-09-07 00:00:00-04:00,26.10434913635254,0.0
1993-09-08 00:00:00-04:00,26.015806198120117,0.0
1993-09-09 00:00:00-04:00,26.06892204284668,0.0
1993-09-10 00:00:00-04:00,26.299156188964844,0.0
1993-09-13 00:00:00-04:00,26.31686782836914,0.0
1993-09-14 00:00:00-04:00,26.210607528686523,0.0
1993-09-15 00:00:00-04:00,26.281452178955078,0.0
1993-09-16 00:00:00-04:00,26.1751766204834,0.0
1993-09-17 00:00:00-04:00,26.12441635131836,0.0
1993-09-20 00:00:00-04:00,25.910587310791016,0.0
1993-09-21 00:00:00-04:00,25.821500778198242,0.0
1993-09-22 00:00:00-04:00,26.035324096679688,0.0
1993-09-23 00:00:00-04:00,26.177907943725586,0.0
1993-09-24 00:00:00-04:00,26.10660743713379,0.0
1993-09-27 00:00:00-04:00,26.39174461364746,0.0
1993-09-28 00:00:00-04:00,26.338266372680664,0.0
1993-09-29 00:00:00-04:00,26.249174118041992,0.0
1993-09-30 00:00:00-04:00,26.195735931396484,0.0
1993-10-01 00:00:00-04:00,26.320446014404297,0.0
1993-10-04 00:00:00-04:00,26.356101989746094,0.0
1993-10-05 00:00:00-04:00,26.320446014404297,0.0
1993-10-06 00:00:00-04:00,26.302629470825195,0.0
1993-10-07 00:00:00-04:00,26.23134422302246,0.0
1993-10-08 00:00:00-04:00,26.266998291015625,0.0
1993-10-11 00:00:00-04:00,26.320446014404297,0.0
1993-10-12 00:00:00-04:00,26.356101989746094,0.0
1993-10-13 00:00:00-04:00,26.356101989746094,0.0
1993-10-14 00:00:00-04:00,26.69467544555664,0.0
1993-10-15 00:00:00-04:00,26.83724021911621,0.0
1993-10-18 00:00:00-04:00,26.765958786010742,0.0
1993-10-19 00:00:00-04:00,26.5699462890625,0.0
1993-10-20 00:00:00-04:00,26.605579376220703,0.0
1993-10-21 00:00:00-04:00,26.5699462890625,0.0
1993-10-22 00:00:00-04:00,26.445199966430664,0.0
1993-10-25 00:00:00-04:00,26.516475677490234,0.0
1993-10-26 00:00:00-04:00,26.498661041259766,0.0
1993-10-27 00:00:00-04:00,26.516475677490234,0.0
1993-10-28 00:00:00-04:00,26.712501525878906,0.0
1993-10-29 00:00:00-04:00,26.712501525878906,0.0
1993-11-01 00:00:00-05:00,26.783777236938477,0.0
1993-11-02 00:00:00-05:00,26.765958786010742,0.0
1993-11-03 00:00:00-05:00,26.42737579345703,0.0
1993-11-04 00:00:00-05:00,26.142244338989258,0.0
1993-11-05 00:00:00-05:00,26.266998291015625,0.0
1993-11-08 00:00:00-05:00,26.302629470825195,0.0
1993-11-09 00:00:00-05:00,26.320446014404297,0.0
1993-11-10 00:00:00-05:00,26.516475677490234,0.0
1993-11-11 00:00:00-05:00,26.445199966430664,0.0
1993-11-12 00:00:00-05:00,26.5699462890625,0.0
1993-11-15 00:00:00-05:00,26.552106857299805,0.0
1993-11-16 00:00:00-05:00,26.67685890197754,0.0
1993-11-17 00:00:00-05:00,26.534311294555664,0.0
1993-11-18 00:00:00-05:00,26.46302032470703,0.0
1993-11-19 00:00:00-05:00,26.409564971923828,0.0
1993-11-22 00:00:00-05:00,26.249174118041992,0.0
1993-11-23 00:00:00-05:00,26.39174461364746,0.0
1993-11-24 00:00:00-05:00,26.498661041259766,0.0
1993-11-26 00:00:00-05:00,26.516475677490234,0.0
1993-11-29 00:00:00-05:00,26.409564971923828,0.0
1993-11-30 00:00:00-05:00,26.42737579345703,0.0
1993-12-01 00:00:00-05:00,26.46302032470703,0.0
1993-12-02 00:00:00-05:00,26.534311294555664,0.0
1993-12-03 00:00:00-05:00,26.641212463378906,0.0
1993-12-06 00:00:00-05:00,26.730327606201172,0.0
1993-12-07 00:00:00-05:00,26.712501525878906,0.0
1993-12-08 00:00:00-05:00,26.712501525878906,0.0
1993-12-09 00:00:00-05:00,26.623414993286133,0.0
1993-12-10 00:00:00-05:00,26.5699462890625,0.0
1993-12-13 00:00:00-05:00,26.730327606201172,0.0
1993-12-14 00:00:00-05:00,26.534311294555664,0.0
1993-12-15 00:00:00-05:00,26.498661041259766,0.0
1993-12-16 00:00:00-05:00,26.5877628326416,0.0
1993-12-17 00:00:00-05:00,26.733867645263672,0.0
1993-12-20 00:00:00-05:00,26.769765853881836,0.0
1993-12-21 00:00:00-05:00,26.680055618286133,0.0
1993-12-22 00:00:00-05:00,26.85947608947754,0.0
1993-12-23 00:00:00-05:00,26.841535568237305,0.0
1993-12-27 00:00:00-05:00,26.985069274902344,0.0
1993-12-28 00:00:00-05:00,27.038911819458008,0.0
1993-12-29 00:00:00-05:00,27.003019332885742,0.0
1993-12-30 00:00:00-05:00,26.895360946655273,0.0
1993-12-31 00:00:00-05:00,26.751829147338867,0.0
1994-01-03 00:00:00-05:00,26.680055618286133,0.0
1994-01-04 00:00:00-05:00,26.78770637512207,0.0
1994-01-05 00:00:00-05:00,26.841535568237305,0.0
1994-01-06 00:00:00-05:00,26.841535568237305,0.0
1994-01-07 00:00:00-05:00,27.003019332885742,0.0
1994-01-10 00:00:00-05:00,27.32597541809082,0.0
1994-01-11 00:00:00-05:00,27.272140502929688,0.0
1994-01-12 00:00:00-05:00,27.182443618774414,0.0
1994-01-13 00:00:00-05:00,27.110658645629883,0.0
1994-01-14 00:00:00-05:00,27.21832847595215,0.0
1994-01-17 00:00:00-05:00,27.21832847595215,0.0
1994-01-18 00:00:00-05:00,27.254199981689453,0.0
1994-01-19 00:00:00-05:00,27.182443618774414,0.0
1994-01-20 00:00:00-05:00,27.254199981689453,0.0
1994-01-21 00:00:00-05:00,27.200374603271484,0.0
1994-01-24 00:00:00-05:00,27.092729568481445,0.0
1994-01-25 00:00:00-05:00,27.092729568481445,0.0
1994-01-26 00:00:00-05:00,27.164491653442383,0.0
1994-01-27 00:00:00-05:00,27.415687561035156,0.0
1994-01-28 00:00:00-05:00,27.487443923950195,0.0
1994-01-31 00:00:00-05:00,27.684816360473633,0.0
1994-02-01 00:00:00-05:00,27.541288375854492,0.0
1994-02-02 00:00:00-05:00,27.720693588256836,0.0
1994-02-03 00:00:00-05:00,27.5950984954834,0.0
1994-02-04 00:00:00-05:00,26.967124938964844,0.0
1994-02-07 00:00:00-05:00,27.092729568481445,0.0
1994-02-08 00:00:00-05:00,27.110658645629883,0.0
1994-02-09 00:00:00-05:00,27.21832847595215,0.0
1994-02-10 00:00:00-05:00,26.985069274902344,0.0
1994-02-11 00:00:00-05:00,27.074779510498047,0.0
1994-02-14 00:00:00-05:00,27.110658645629883,0.0
1994-02-15 00:00:00-05:00,27.254199981689453,0.0
1994-02-16 00:00:00-05:00,27.23626708984375,0.0
1994-02-17 00:00:00-05:00,27.074779510498047,0.0
1994-02-18 00:00:00-05:00,26.91330909729004,0.0
1994-02-22 00:00:00-05:00,27.182443618774414,0.0
1994-02-23 00:00:00-05:00,27.110658645629883,0.0
1994-02-24 00:00:00-05:00,26.751829147338867,0.0
1994-02-25 00:00:00-05:00,26.877412796020508,0.0
1994-02-28 00:00:00-05:00,26.877412796020508,0.0
1994-03-01 00:00:00-05:00,26.769765853881836,0.0
1994-03-02 00:00:00-05:00,26.8056640625,0.0
1994-03-03 00:00:00-05:00,26.733867645263672,0.0
1994-03-04 00:00:00-05:00,26.8056640625,0.0
1994-03-07 00:00:00-05:00,26.94918441772461,0.0
1994-03-08 00:00:00-05:00,26.841535568237305,0.0
1994-03-09 00:00:00-05:00,26.967124938964844,0.0
1994-03-10 00:00:00-05:00,26.751829147338867,0.0
1994-03-11 00:00:00-05:00,26.895360946655273,0.0
1994-03-14 00:00:00-05:00,26.931249618530273,0.0
1994-03-15 00:00:00-05:00,26.91330909729004,0.0
1994-03-16 00:00:00-05:00,27.12860679626465,0.0
1994-03-17 00:00:00-05:00,27.12860679626465,0.0
1994-03-18 00:00:00-05:00,27.122697830200195,0.0
1994-03-21 00:00:00-05:00,27.05050277709961,0.0
1994-03-22 00:00:00-05:00,27.122697830200195,0.0
1994-03-23 00:00:00-05:00,27.10465431213379,0.0
1994-03-24 00:00:00-05:00,26.779823303222656,0.0
1994-03-25 00:00:00-05:00,26.527175903320312,0.0
1994-03-28 00:00:00-05:00,26.563270568847656,0.0
1994-03-29 00:00:00-05:00,26.03994369506836,0.0
1994-03-30 00:00:00-05:00,25.679040908813477,0.0
1994-03-31 00:00:00-05:00,25.751224517822266,0.0
1994-04-04 00:00:00-04:00,25.354219436645508,0.0
1994-04-05 00:00:00-04:00,25.87753677368164,0.0
1994-04-06 00:00:00-04:00,25.87753677368164,0.0
1994-04-07 00:00:00-04:00,26.003849029541016,0.0
1994-04-08 00:00:00-04:00,25.805341720581055,0.0
1994-04-11 00:00:00-04:00,25.91363525390625,0.0
1994-04-12 00:00:00-04:00,25.87753677368164,0.0
1994-04-13 00:00:00-04:00,25.74219512939453,0.0
1994-04-14 00:00:00-04:00,25.751224517822266,0.0
1994-04-15 00:00:00-04:00,25.751224517822266,0.0
1994-04-18 00:00:00-04:00,25.579784393310547,0.0
1994-04-19 00:00:00-04:00,25.615869522094727,0.0
1994-04-20 00:00:00-04:00,25.588815689086914,0.0
1994-04-21 00:00:00-04:00,25.93166732788086,0.0
1994-04-22 00:00:00-04:00,25.90459442138672,0.0
1994-04-25 00:00:00-04:00,26.17528533935547,0.0
1994-04-26 00:00:00-04:00,26.148242950439453,0.0
1994-04-28 00:00:00-04:00,25.958738327026367,0.0
1994-04-29 00:00:00-04:00,26.03994369506836,0.0
1994-05-02 00:00:00-04:00,26.20235824584961,0.0
1994-05-03 00:00:00-04:00,26.17528533935547,0.0
1994-05-04 00:00:00-04:00,26.130172729492188,0.0
1994-05-05 00:00:00-04:00,26.094066619873047,0.0
1994-05-06 00:00:00-04:00,25.841449737548828,0.0
1994-05-09 00:00:00-04:00,25.615869522094727,0.0
1994-05-10 00:00:00-04:00,25.814374923706055,0.0
1994-05-11 00:00:00-04:00,25.579784393310547,0.0
1994-05-12 00:00:00-04:00,25.706106185913086,0.0
1994-05-13 00:00:00-04:00,25.706106185913086,0.0
1994-05-16 00:00:00-04:00,25.715137481689453,0.0
1994-05-17 00:00:00-04:00,26.094066619873047,0.0
1994-05-18 00:00:00-04:00,26.2835636138916,0.0
1994-05-19 00:00:00-04:00,26.409887313842773,0.0
1994-05-20 00:00:00-04:00,26.310651779174805,0.0
1994-05-23 00:00:00-04:00,26.265522003173828,0.0
1994-05-24 00:00:00-04:00,26.373794555664062,0.0
1994-05-25 00:00:00-04:00,26.445981979370117,0.0
1994-05-26 00:00:00-04:00,26.46402359008789,0.0
1994-05-27 00:00:00-04:00,26.49109649658203,0.0
1994-05-31 00:00:00-04:00,26.45499610900879,0.0
1994-06-01 00:00:00-04:00,26.572294235229492,0.0
1994-06-02 00:00:00-04:00,26.545236587524414,0.0
1994-06-03 00:00:00-04:00,26.698623657226562,0.0
1994-06-06 00:00:00-04:00,26.689579010009766,0.0
1994-06-07 00:00:00-04:00,26.653512954711914,0.0
1994-06-08 00:00:00-04:00,26.436954498291016,0.0
1994-06-09 00:00:00-04:00,26.58131217956543,0.0
1994-06-10 00:00:00-04:00,26.626440048217773,0.0
1994-06-13 00:00:00-04:00,26.662519454956055,0.0
1994-06-14 00:00:00-04:00,26.87005615234375,0.0
1994-06-15 00:00:00-04:00,26.761770248413086,0.0
1994-06-16 00:00:00-04:00,26.815919876098633,0.0
1994-06-17 00:00:00-04:00,26.6662540435791,0.0
1994-06-20 00:00:00-04:00,26.439163208007812,0.0
1994-06-21 00:00:00-04:00,26.212106704711914,0.0
1994-06-22 00:00:00-04:00,26.31201934814453,0.0
1994-06-23 00:00:00-04:00,26.157630920410156,0.0
1994-06-24 00:00:00-04:00,25.61265754699707,0.0
1994-06-27 00:00:00-04:00,26.05768585205078,0.0
1994-06-28 00:00:00-04:00,25.9305419921875,0.0
1994-06-29 00:00:00-04:00,26.012292861938477,0.0
1994-06-30 00:00:00-04:00,25.848814010620117,0.0
1994-07-01 00:00:00-04:00,25.903305053710938,0.0
1994-07-05 00:00:00-04:00,26.039546966552734,0.0
1994-07-06 00:00:00-04:00,26.00321388244629,0.0
1994-07-07 00:00:00-04:00,26.11220932006836,0.0
1994-07-08 00:00:00-04:00,26.103118896484375,0.0
1994-07-11 00:00:00-04:00,26.012292861938477,0.0
1994-07-12 00:00:00-04:00,26.04862403869629,0.0
1994-07-13 00:00:00-04:00,26.094018936157227,0.0
1994-07-14 00:00:00-04:00,26.37557601928711,0.0
1994-07-15 00:00:00-04:00,26.384681701660156,0.0
1994-07-18 00:00:00-04:00,26.430084228515625,0.0
1994-07-19 00:00:00-04:00,26.37557601928711,0.0
1994-07-20 00:00:00-04:00,26.257522583007812,0.0
1994-07-21 00:00:00-04:00,26.31201934814453,0.0
1994-07-22 00:00:00-04:00,26.357431411743164,0.0
1994-07-25 00:00:00-04:00,26.39377212524414,0.0
1994-07-26 00:00:00-04:00,26.366500854492188,0.0
1994-07-27 00:00:00-04:00,26.366500854492188,0.0
1994-07-28 00:00:00-04:00,26.42101287841797,0.0
1994-07-29 00:00:00-04:00,26.684402465820312,0.0
1994-08-01 00:00:00-04:00,26.81154441833496,0.0
1994-08-02 00:00:00-04:00,26.847888946533203,0.0
1994-08-03 00:00:00-04:00,26.85696029663086,0.0
1994-08-04 00:00:00-04:00,26.702577590942383,0.0
1994-08-05 00:00:00-04:00,26.61174201965332,0.0
1994-08-08 00:00:00-04:00,26.675302505493164,0.0
1994-08-09 00:00:00-04:00,26.72072982788086,0.0
1994-08-10 00:00:00-04:00,26.820640563964844,0.0
1994-08-11 00:00:00-04:00,26.72072982788086,0.0
1994-08-12 00:00:00-04:00,26.929630279541016,0.0
1994-08-15 00:00:00-04:00,26.920543670654297,0.0
1994-08-16 00:00:00-04:00,27.11128044128418,0.0
1994-08-17 00:00:00-04:00,27.093097686767578,0.0
1994-08-18 00:00:00-04:00,27.002294540405273,0.0
1994-08-19 00:00:00-04:00,26.984119415283203,0.0
1994-08-22 00:00:00-04:00,26.956886291503906,0.0
1994-08-23 00:00:00-04:00,27.11128044128418,0.0
1994-08-24 00:00:00-04:00,27.401920318603516,0.0
1994-08-25 00:00:00-04:00,27.32925033569336,0.0
1994-08-26 00:00:00-04:00,27.71980094909668,0.0
1994-08-29 00:00:00-04:00,27.701623916625977,0.0
1994-08-30 00:00:00-04:00,27.774288177490234,0.0
1994-08-31 00:00:00-04:00,27.701623916625977,0.0
1994-09-01 00:00:00-04:00,27.610807418823242,0.0
1994-09-02 00:00:00-04:00,27.49274253845215,0.0
1994-09-06 00:00:00-04:00,27.50182342529297,0.0
1994-09-07 00:00:00-04:00,27.474578857421875,0.0
1994-09-08 00:00:00-04:00,27.610807418823242,0.0
1994-09-09 00:00:00-04:00,27.320173263549805,0.0
1994-09-12 00:00:00-04:00,27.238435745239258,0.0
1994-09-13 00:00:00-04:00,27.320173263549805,0.0
1994-09-14 00:00:00-04:00,27.3474178314209,0.0
1994-09-15 00:00:00-04:00,27.692564010620117,0.0
1994-09-16 00:00:00-04:00,27.495466232299805,0.0
1994-09-19 00:00:00-04:00,27.52288055419922,0.0
1994-09-20 00:00:00-04:00,27.002033233642578,0.0
1994-09-21 00:00:00-04:00,27.002033233642578,0.0
1994-09-22 00:00:00-04:00,26.938077926635742,0.0
1994-09-23 00:00:00-04:00,26.84670639038086,0.0
1994-09-26 00:00:00-04:00,26.983766555786133,0.0
1994-09-27 00:00:00-04:00,26.96548843383789,0.0
1994-09-28 00:00:00-04:00,27.1756591796875,0.0
1994-09-29 00:00:00-04:00,27.038599014282227,0.0
1994-09-30 00:00:00-04:00,27.002033233642578,0.0
1994-10-03 00:00:00-04:00,26.938077926635742,0.0
1994-10-04 00:00:00-04:00,26.535999298095703,0.0
1994-10-05 00:00:00-04:00,26.545154571533203,0.0
1994-10-06 00:00:00-04:00,26.462905883789062,0.0
1994-10-07 00:00:00-04:00,26.581695556640625,0.0
1994-10-10 00:00:00-04:00,26.864978790283203,0.0
1994-10-11 00:00:00-04:00,27.267032623291016,0.0
1994-10-12 00:00:00-04:00,27.303585052490234,0.0
1994-10-13 00:00:00-04:00,27.394956588745117,0.0
1994-10-14 00:00:00-04:00,27.513751983642578,0.0
1994-10-17 00:00:00-04:00,27.458927154541016,0.0
1994-10-18 00:00:00-04:00,27.394956588745117,0.0
1994-10-19 00:00:00-04:00,27.52288055419922,0.0
1994-10-20 00:00:00-04:00,27.340131759643555,0.0
1994-10-21 00:00:00-04:00,27.230484008789062,0.0
1994-10-24 00:00:00-04:00,27.002033233642578,0.0
1994-10-25 00:00:00-04:00,27.029436111450195,0.0
1994-10-26 00:00:00-04:00,27.12997055053711,0.0
1994-10-27 00:00:00-04:00,27.294448852539062,0.0
1994-10-28 00:00:00-04:00,27.8701114654541,0.0
1994-10-31 00:00:00-05:00,27.769601821899414,0.0
1994-11-01 00:00:00-05:00,27.458927154541016,0.0
1994-11-02 00:00:00-05:00,27.303585052490234,0.0
1994-11-03 00:00:00-05:00,27.44978141784668,0.0
1994-11-04 00:00:00-05:00,27.093414306640625,0.0
1994-11-07 00:00:00-05:00,27.1756591796875,0.0
1994-11-08 00:00:00-05:00,27.385822296142578,0.0
1994-11-09 00:00:00-05:00,27.431488037109375,0.0
1994-11-10 00:00:00-05:00,27.239612579345703,0.0
1994-11-11 00:00:00-05:00,27.139097213745117,0.0
1994-11-14 00:00:00-05:00,27.394956588745117,0.0
1994-11-15 00:00:00-05:00,27.303585052490234,0.0
1994-11-16 00:00:00-05:00,27.394956588745117,0.0
1994-11-17 00:00:00-05:00,27.212215423583984,0.0
1994-11-18 00:00:00-05:00,27.1756591796875,0.0
1994-11-21 00:00:00-05:00,26.901531219482422,0.0
1994-11-22 00:00:00-05:00,26.316728591918945,0.0
1994-11-23 00:00:00-05:00,26.462905883789062,0.0
1994-11-25 00:00:00-05:00,26.590835571289062,0.0
1994-11-28 00:00:00-05:00,26.709636688232422,0.0
1994-11-29 00:00:00-05:00,26.700485229492188,0.0
1994-11-30 00:00:00-05:00,26.663930892944336,0.0
1994-12-01 00:00:00-05:00,26.398944854736328,0.0
1994-12-02 00:00:00-05:00,26.645668029785156,0.0
1994-12-05 00:00:00-05:00,26.673078536987305,0.0
1994-12-06 00:00:00-05:00,26.69135093688965,0.0
1994-12-07 00:00:00-05:00,26.499469757080078,0.0
1994-12-08 00:00:00-05:00,26.243602752685547,0.0
1994-12-09 00:00:00-05:00,26.3441219329834,0.0
1994-12-12 00:00:00-05:00,26.517744064331055,0.0
1994-12-13 00:00:00-05:00,26.61825942993164,0.0
1994-12-14 00:00:00-05:00,26.755325317382812,0.0
1994-12-15 00:00:00-05:00,26.837549209594727,0.0
1994-12-16 00:00:00-05:00,26.968652725219727,0.0
1994-12-19 00:00:00-05:00,27.005481719970703,0.0
1994-12-20 00:00:00-05:00,26.9226016998291,0.0
1994-12-21 00:00:00-05:00,27.208133697509766,0.0
1994-12-22 00:00:00-05:00,27.125226974487305,0.0
1994-12-23 00:00:00-05:00,27.152856826782227,0.0
